CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE
"5766318",2012,20121127,1942,20120910,1520,"37623","2062","1","5","7","1942","0","0","0","","0","14TL47","WESTERN AV","COUNTRY CLUB DR","5","S","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,1,0,0,0,0,0,0,"-","-",,
"5766493",2012,20121115,1942,20121015,2300,"40460","0644","1","5","7","1942","0","0","0","F","0","20T59","SUNSET BL","FORMOSA AV","35","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","C","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766497",2012,20121115,1942,20121015,1935,"38380","0773","1","5","7","1942","0","0","0","G","0","6TL4","WASHINGTON BL","CLOVERDALE AV","145","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","09",21804,"A","M","H","C","A","A","H","-","C","D","0","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"5766498",2012,20121212,1942,20121009,1120,"38365","0443","2","5","7","1942","0","0","0","D","0","2TL25","CORNELL ST","MARENGO ST","186","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21751,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","F","26",0,0,0,0,0,0,0,0,0,"-","-",,
"5766502",2012,20121120,1942,20121018,0810,"30248","0423","4","5","7","1942","0","0","0","D","0","1TL11","MISSION RD","SICHEL ST","65","W","N","B","-","N","",,,"","",,"","","","N","4",0,1,3,"A","-","03",22350,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"5766506",2012,20121212,1942,20121023,2025,"36901","0159","2","5","7","1942","0","0","0","A","0","1T11","6TH ST","MATEO ST","1340","E","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,1,0,0,0,0,0,0,"-","-",,
"5766510",2012,20121212,1942,20121019,0850,"30248","0191","5","5","7","1942","0","0","0","A","0","1TL13","FIGUEROA ST","VENICE BL","180","N","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","08",22102,"","N","D","C","A","A","H","-","A","A","0","","","","Y","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5766518",2012,20121212,1942,20121019,1145,"33452","1132","5","5","7","1942","0","0","0","K","0","11TL21","ROWENA AV","SAINT GEORGE ST","16","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21800,"A","N","D","C","A","A","H","-","A","A","0","","","","Y","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766521",2012,20121115,1942,20121012,0035,"38477","0909","5","5","7","1942","0","0","0","I","0","15T45","WOODMAN AV","VALERIO ST","30","S","N","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5766522",2012,20121212,1942,20121019,0830,"37225","1124","5","5","7","1942","0","0","0","K","0","1TL11","SAN FERNANDO RD","FLETCHER DR","101","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21751,"","M","B","C","A","A","H","-","A","D","0","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"5766526",2012,20121206,1942,20121009,1100,"34945","0237","2","5","7","1942","0","0","0","B","0","2A31","3RD ST","COLUMBIA","8","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","C","-","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5766538",2012,20121217,1942,20121021,0130,"39308","1787","7","5","7","1942","0","0","0","Q","0","10T37","ZELZAH AV","SUPERIOR ST","280","N","N","B","-","N","",,,"","",,"","","","Y","3",0,4,2,"A","-","03",22350,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","A","07",0,1,3,0,0,0,0,0,0,"-","-",,
"5766557",2012,20121206,1942,20121018,1400,"33977","0182","4","5","7","1942","0","0","0","A","0","4TL4","GRAND AV","11TH ST","410","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766582",2012,20121120,1942,20120912,1130,"38503","0398","3","5","7","1942","0","0","0","C","0","12T41","43RD ST","HOOVER ST","4","W","N","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","05",21650,"1","F","H","G","A","A","H","-","A","A","0","","Y","","","Y","","L","04",0,1,0,0,0,0,1,0,0,"-","-",,
"5766605",2012,20121129,1942,20121003,0630,"30248","0182","3","5","7","1942","0","0","0","A","0","1TL11","9TH ST","GRAND AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","C","A","0","","","","","Y","","J","48",0,0,2,0,0,0,0,0,0,"-","-",,
"5766609",2012,20121129,1942,20121019,0050,"31667","0659","5","5","7","1942","0","0","0","F","0","6T7","WESTERN AV","SIERRA VISTA AV","15","S","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","01",23152,"A","N","C","C","A","A","H","-","C","D","0","","","","","Y","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5766629",2012,20121129,1942,20121005,1225,"33599","1211","5","5","7","1942","0","0","0","L","0","3TL5","CRENSHAW BL","SLAUSON AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","09",21806,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-",,
"5766634",2012,20121116,1942,20120929,1205,"35481","1585","6","5","7","1942","0","0","0","O","0","17T18","VINELAND AV","BLUFFSIDE DR","135","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"B","-","22",,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5766638",2012,20121116,1942,20120923,1435,"32896","1457","7","5","7","1942","0","0","0","N","0","20TL56","SPEEDWAY","PALOMA CT","145","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5766640",2012,20121116,1942,20121005,1140,"39301","1065","5","5","7","1942","0","0","0","J","0","10A99","NEWCASTLE AV","KILLION ST","152","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5766646",2012,20121206,1942,20121018,1410,"37611","1124","4","5","7","1942","0","0","0","K","0","11TL32","SAN FERNANDO RD","FLETCHER DR","0","","Y","-","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","-","H","-","A","A","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5766659",2012,20121115,1942,20120607,0950,"39570","0336","4","5","7","1942","0","0","0","C","0","5TL21","HOOVER ST","32ND ST","185","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","A","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766663",2012,20121114,1942,20121012,0515,"36607","0585","5","5","7","1942","0","0","0","E","0","12T41","21ST ST","MEYLER","169","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"C","-","18",,"","N","H","J","A","A","H","-","C","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5766674",2012,20121207,1942,20121024,1410,"","","3","5","7","1942","0","0","0","","0","","HIGHLAND AV","HAWTHORN AV","108","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",34.10061,118.33787
"5766686",2012,20121129,1942,20121003,1025,"37146","0555","3","5","7","1942","0","0","0","E","0","5TL21","SUMMERLAND AV","CABRILLO AV","0","","Y","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","08",22107,"","N","H","G","A","A","H","-","A","D","0","","Y","","","Y","","J","48",0,1,0,0,0,0,1,0,0,"-","-",,
"5766688",2012,20121115,1942,20121017,1810,"30801","1256","3","5","7","1942","0","0","0","L","0","3TL57","HOOVER AV","FLORENCE AV","30","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","- ",,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766705",2012,20121129,1942,20120930,1755,".6336","1521","7","5","7","1942","0","0","0","O","0","15T43","VANOWEN ST","ETHEL AV","0","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","09",21806,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,1,0,0,0,0,0,0,"-","-",,
"5766708",2012,20121210,1942,20120620,1525,"39991","0559","3","5","7","1942","0","0","0","E","0","12TL73","SEASIDE WY","NAVY WY","120","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","A","0","","","","Y","Y","","G","25",0,0,0,0,0,0,0,0,0,"-","-",,
"5766722",2012,20121101,1942,20120918,1610,"37903","0834","2","5","7","1942","0","0","0","H","0","8TL26","WILSHIRE BL","MALCOLM AV","0","","Y","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","- ",,"","N","D","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"-","-",,
"5766756",2012,20121105,1942,20121002,1215,"33599","0373","2","5","7","1942","0","0","0","C","0","3TK5","CRENSHAW BL","BODEO PL","133","S","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","05",21650,"1","N","H","G","A","A","D","-","A","D","0","","Y","","","Y","","L","04",0,0,1,0,0,0,1,0,0,"-","-",,
"5766766",2012,20121107,1942,20121004,1900,"40638","0335","4","5","7","1942","0","0","0","C","0","18T23","MONT CLAIR ST","6TH AV","63","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","E","A","A","H","-","B","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5766774",2012,20121107,1942,20121006,1105,"40133","0315","6","5","7","1942","0","0","0","C","0","5TL5","WESTERN AV","ADAMS","250","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22100,"B","N","D","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5777761",2012,20121025,1942,20120703,1705,"37770","2076","2","5","7","1942","0","0","0","","0","14TL52","PICO BL","CATALINA AV","78","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","I","20",0,0,0,0,0,0,0,0,0,"-","-",,
"5778011",2012,20121113,1942,20120823,2130,"35925","0526","4","5","7","1942","0","0","0","E","0","5T21","ISLAND AV","OPP ST","41","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","C","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5778054",2012,20121115,1942,20120928,1000,"37146","0521","5","5","7","1942","0","0","0","E","0","5TL21","GAFFEY ST","GATUN ST","160","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","F","25",0,0,0,0,0,0,0,0,0,"-","-",,
"5778077",2012,20121115,1942,20120924,1645,"40630","0329","1","5","7","1942","0","0","0","C","0","3A18","FIGUEROA ST","30TH ST","50","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","M","B","C","A","A","H","-","A","D","0","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"5779806",2012,20121114,1942,20120920,0830,"40778","0354","4","5","7","1942","0","0","0","C","0","18T23","EXPOSITION BL","9TH AV","400","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","D","0","","","","Y","Y","","F","26",0,0,0,0,0,0,0,0,0,"-","-",,
"5779814",2012,20121114,1942,20120919,1000,"24543","0529","3","5","7","1942","0","0","0","E","0","5MQ3","HENRY FORD AV","PIER A WY","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21802,"A","N","D","C","A","A","H","-","A","A","0","","","","Y","Y","","F","25",0,0,0,0,0,0,0,0,0,"-","-",,
"5792196",2012,20121113,1942,20120921,2010,"33007","0467","5","5","7","1942","0","0","0","D","0","11TL32","SOTO ST","4TH ST","30","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","A","C","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5792930",2012,20121113,1942,20121013,0010,"39600","2134","6","5","7","1942","0","0","0","","0","9T57","TOPANGA CANYON BL","SATICOY ST","38","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","D","C","A","A","H","-","C","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5794207",2012,20121115,1942,20121005,0735,"40065","0904","5","5","7","1942","0","0","0","I","0","10TL37","SATICOY ST","SEPULVEDA BL","13","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5794230",2012,20121113,1942,20120719,0550,"32918","1497","4","5","7","1942","0","0","0","N","0","14FBL8","CENTURY","GLASGOW PL","100","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","06",21750,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","J","41",0,0,0,0,0,0,0,0,0,"-","-",,
"5808152",2012,20121206,1942,20121005,0550,"24543","0551","5","5","7","1942","0","0","0","E","0","5MQ3","1ST ST","HARBOR VIEW AV","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","06",21751,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5808734",2012,20121207,1942,20121022,0725,"39217","1785","1","5","7","1942","0","0","0","Q","0","15TL47","RESEDA BL","NORDHOFF ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","M","-","D","A","A","H","-","A","A","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5808780",2012,20121212,1942,20121023,1040,"38687","1725","2","5","7","1942","0","0","0","Q","0","10TL35","BLACKHAWK ST","OAKDALE AV","158","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"5808845",2012,20121212,1942,20121015,0745,"34282","1677","1","5","7","1942","0","0","0","P","0","35M72","ROSCOE BL","GLENCREST","18","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"D","-","00",,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5809303",2012,20121211,1942,20121018,0930,"30248","0257","4","5","7","1942","0","0","0","B","0","1TL11","WILSHIRE BL","WITMER ST","185","W","N","B","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","17",22517,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"5812368",2012,20121207,1942,20121011,0750,"37482","1309","4","5","7","1942","0","0","0","M","0","13TL53","SANTA FE AV","OLYMPIC BL","20","N","N","C","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","C","C","A","B","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5812371",2012,20121207,1942,20121011,0925,"40325","1153","4","5","7","1942","0","0","0","K","0","11TL21","FRANKLIN AV","HARVARD BL","76","W","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"D","-","00",,"","N","C","C","A","B","H","-","A","A","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5812372",2012,20121207,1942,20121013,1440,"36238","1184","6","5","7","1942","0","0","0","K","0","11TL32","PORTIA ST","SUNSET BL","8","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5812375",2012,20121206,1942,20121019,2000,"25115","0488","5","5","7","1942","0","0","0","D","0","11T21","8TH ST","DACOTAH ST","110","W","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","13",22515,"A","M","C","E","A","A","H","-","D","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5812377",2012,20121207,1942,20121003,0900,"37225","1331","3","5","7","1942","0","0","0","M","0","27L15","31ST ST","MAIN ST","669","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"C","-","18",,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5812379",2012,20121217,1942,20121001,1520,"36038","1309","1","5","7","1942","0","0","0","M","0","1L1","7TH ST","ALAMEDA","17","E","N","A","-","N","",,,"","",,"","","","N","4",0,2,2,"A","-","09",21806,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","23",0,0,2,0,0,0,0,0,0,"-","-",,
"5814007",2012,20121211,1942,20121104,1450,"38817","1265","7","5","7","1942","0","0","0","L","0","12T73","VERMONT AV","MANCHESTER AV","60","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","21",22106,"","N","C","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5814019",2012,20121210,1942,20120327,1917,"20096","","2","5","7","1942","0","0","0","","0","","112TH PL","MONA BL","63","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",33.93294,118.23049
"5814024",2012,20121128,1942,20121101,0731,"37740","1832","4","5","7","1942","0","0","0","R","0","18T23","108TH ST","FIGUEROA ST","0","","Y","B","-","N","",,,"","",,"","","","Y","3",0,2,2,"B","-","22",,"","N","D","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,1,1,0,0,0,0,0,0,"-","-",,
"5814028",2012,20121211,1942,20121111,1850,"40638","1801","7","5","7","1942","0","0","0","R","0","18T23","88TH ST","BUDLONG","543","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814065",2012,20121213,1942,20121026,0005,"39359","0159","5","5","7","1942","0","0","0","A","0","1T11","EAST 4TH ST","S ALAMEDA ST","0","","Y","A","G","N","",,,"","",,"","","","Y","3",0,1,2,"A","-","08",22100,"B","N","B","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,1,0,0,0,0,0,0,0,"-","-",,
"5814069",2012,20121207,1942,20121024,2140,"39359","1151","3","5","7","1942","0","0","0","K","0","1T11","VERMONT AV","FOUNTAIN AV","58","N","N","A","G","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","C","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5814073",2012,20121213,1942,20121007,1503,"34426","0158","7","5","7","1942","0","0","0","A","0","1TL24","7TH ST","KOHLER ST","0","","Y","A","-","N","",,,"","",,"","","","N","2",0,1,2,"A","-","10",21950,"A","N","G","B","B","A","H","-","A","A","0","Y","","","","Y","","J","",1,0,0,0,1,0,0,0,0,"-","-",,
"5814077",2012,20121217,1942,20121009,1355,"40099","1129","2","5","7","1942","0","0","0","K","0","11TL32","GARVANZA AV","AVENUE 64","7","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","06",21754,"","N","D","C","A","A","H","-","A","A","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5814120",2012,20121227,1942,20121115,0920,"32996","2060","4","5","7","1942","0","0","0","","0","1148","FIGUEROA ST","SYCAMORE PARK DR","110","S","N","A","-","N","",,,"","",,"","","","Y","4",0,1,1,"A","-","03",22350,"","N","E","I","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,1,0,0,0,0,0,0,"-","-",,
"5814124",2012,20121226,1942,20121109,0620,"34426","0218","5","5","7","1942","0","0","0","B","0","2TL15","RT 101","ALVARADO ST","100","S","N","A","-","Y","",,,"","",,"","","","N","4",0,1,2,"A","-","04",21703,"","N","C","C","A","A","H","-","B","D","0","","","","","Y","","J","",0,0,1,0,0,0,0,0,0,"-","-",,
"5814132",2012,20121226,1942,20121111,1500,"37611","0191","7","5","7","1942","0","0","0","A","0","2TL28","PICO BL","FIGUEROA ST","0","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","04",21703,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5814136",2012,20121227,1942,20121114,1840,"39889","0499","3","5","7","1942","0","0","0","D","0","11T32","OLYMPIC BL","INDIANA ST","160","W","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","17",21200,"","N","C","G","A","-","A","H","C","D","0","","Y","","","Y","","L","04",0,0,1,0,0,0,1,0,0,"-","-",,
"5814144",2012,20121227,1942,20121108,1400,"37952","","4","5","7","1942","0","0","0","","0","0456","MOTT ST","BLANCHARD ST","7","S","N","B","-","N","",,,"","",,"","","","Y","4",0,2,2,"A","-","12",22450,"A","N","D","C","A","A","H","-","A","-","0","","","","","Y","","J","48",0,0,2,0,0,0,0,0,0,"-","-",,
"5814161",2012,20121220,1942,20121117,1915,"39359","0443","6","5","7","1942","0","0","0","D","0","1TL11","MARENGO ST","N STATE ST","0","","Y","B","C","Y","",,,"","",,"","","","Y","4",0,1,2,"A","-","01",23152,"A","N","B","C","A","B","H","-","C","A","0","","","","","Y","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5814165",2012,20121220,1942,20121116,1825,"40099","1177","5","5","7","1942","0","0","0","K","0","11TL32","HURON ST","AVENUE 26","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21802,"A","N","D","C","A","A","H","-","C","A","0","","","","","Y","","A","07",0,0,1,0,0,0,0,0,0,"-","-",,
"5814167",2012,20121224,1942,20121126,1150,"30248","0124","1","5","7","1942","0","0","0","A","0","1TL11","MAIN ST","2ND ST","225","S","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","08",22100,"B","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5814230",2012,20121220,1942,20121125,2000,"36983","1623","7","5","7","1942","0","0","0","P","0","9T57","VAN NUYS BL","SUTTER AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,3,3,"A","-","01",23152,"A","N","C","C","A","A","H","-","C","D","0","","","","","Y","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-",,
"5814256",2012,20121212,1942,20121026,1310,"39341","0162","5","5","7","1942","0","0","0","A","0","13TL53","8TH ST","HOPE ST","40","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5814260",2012,20121211,1942,20121022,1250,"37952","0112","1","5","7","1942","0","0","0","A","0","4TL4","TEMPLE ST","SPRING ST","100","W","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","07",21658,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","I","20",0,0,0,0,0,0,0,0,0,"-","-",,
"5814272",2012,20121207,1942,20121009,2500,"37952","0129","2","5","7","1942","0","0","0","A","0","4TL4","TEMPLE ST","VIGNES ST","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","- ",,"","M","B","-","A","A","H","-","A","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5814403",2012,20121210,1942,20120907,1650,"40743","1414","5","5","7","1942","0","0","0","N","0","14EL2","LINCOLN BL","ROSE AV","50","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5814417",2012,20121212,1942,20121031,1030,"38356","1034","3","5","7","1942","0","0","0","J","0","17TL14","BESSEMER ST","WHITE OAK FR","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","C","C","A","A","H","-","A","A","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
